name,title,source,courtesy_name,pseudonym,birth_year,birth_year_type,death_year,death_year_type,native_place,hometown_province,hometown_city,hometown_county,town,village,source_area,period,faction,summary,crimes,fate,residence_changes,harm_level,harm_name,harm_desc,period_raw,period_note,period_start,period_end,merged_count
吴赞周,伪河北省长（后任）,hanjian,,,,,,,河北沧州河间,,,,,,河北_沧州_河间,1940-1943,,,继续执行日伪法令，支持对河间抗日力量的镇压。,未知,,A,甲级,省部级/大军区级要员,1940-1943,,1940,1943,1
荣臻,伪河北省长（后期）,hanjian,,,,,,,河北沧州河间,,,,,,河北_沧州_河间,1943-1945,,,在河间地区推行“新国民运动”，配合日军进行最后挣扎。,未知,,A,甲级,省部级/大军区级要员,1943-1945,,1943,1945,1
刘佩忱,伪冀东防共自治政府保安队总队长、伪华北治安军第1集团军司令,hanjian,,,,,,,河北沧州泊头；河北沧州,河北,沧州,泊头,,,河北_沧州_泊头,1935-1945,,,原为冀东土匪头目，后投靠日军，在沧州、泊头一带协助日军扫荡抗日武装，残害百姓，制造多起惨案。,未知,,C,丙级,基层头目,1935-1945,,1935,1945,1
张步云,伪华北治安军第2集团军司令,hanjian,,,,,,,河北沧州泊头；河北沧州,河北,沧州,泊头,,,河北_沧州_泊头,1938-1945,,,在沧州地区为日军效力，参与围剿八路军和抗日游击队，强征民夫，掠夺物资。,未知,,C,丙级,基层头目,1938-1945,,1938,1945,1
李际春,伪冀东防共自治政府委员、伪华北政务委员会治安总署督办,hanjian,,,,,,,天津河北,,,,,,河北_沧州_泊头,1935-1945,,,参与组织伪军，在河北沧州一带协助日军建立伪政权，镇压抗日运动。,未知,,A,甲级,省部级/大军区级要员,1935-1945,,1935,1945,1
王铁相,伪沧州道尹公署道尹,hanjian,,,,,,,河北沧州泊头；河北沧州,河北,沧州,泊头,,,河北_沧州_泊头,1939-1945,,,任伪沧州道尹期间，推行日伪统治政策，强征粮食，抓捕抗日群众，为日军提供情报。,未知,,D,丁级,无明确职位或一般帮凶,1939-1945,,1939,1945,1
高德林,伪华北治安军第3集团军司令,hanjian,,,,,,,河北沧州泊头,河北,沧州,泊头,,,河北_沧州_泊头,1940-1945,,,在泊头、交河一带驻防，多次率伪军袭击抗日根据地，杀害抗日军民。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
刘芳圃,伪泊头镇维持会会长,hanjian,,,,,,,河北沧州泊头,河北,沧州,泊头,,,河北_沧州_泊头,1937-1940,,,日军占领泊头后出任维持会长，为日军筹集粮款，出卖抗日志士，导致多人被捕牺牲。,未知,,C,丙级,基层维持会/地方自治头目,1937-1940,,1937,1940,1
赵文彬,伪交河县知事（泊头属交河县）,hanjian,,,,,,,河北沧州泊头,河北,沧州,泊头,,,河北_沧州_泊头,1938-1943,,,在交河县（含泊头）推行保甲制度，组织伪警察协助日军清乡，残害抗日家属。,未知,,C,丙级,基层头目,1938-1943,,1938,1943,1
张荫梧,伪华北政务委员会教育总署督办（早年反共，后投敌）,hanjian,,,,,,,天津河北,,,,,,河北_沧州_泊头,1940-1945,,,虽非直接驻泊头，但其伪职管辖河北教育，在沧州地区推行奴化教育，破坏抗日宣传。,未知,,A,甲级,省部级/大军区级要员,1940-1945,,1940,1945,1
刘佩忱,伪冀东防共自治政府保安队总队长、伪华北治安军第二集团军司令,hanjian,,,,,,,河北沧州海兴；河北沧州,河北,沧州,海兴,,,河北_沧州_海兴,1935-1945,,,原为冀东保安队头目，后投靠日军，在冀东及沧州、海兴一带协助日军扫荡抗日武装，残害百姓，制造多起惨案。,未知,,C,丙级,基层头目,1935-1945,,1935,1945,1
张步云,伪山东保安第三旅旅长、伪皇协军司令,hanjian,,,,,,,河北沧州海兴；河北沧州,河北,沧州,海兴,,,河北_沧州_海兴,1938-1945,,,活动于沧州东南部及海兴、无棣交界地区，多次配合日军进攻八路军根据地，抢掠民财，杀害抗日干部。,未知,,C,丙级,基层头目,1938-1945,,1938,1945,1
李景林,伪沧县知事（县长）,hanjian,,,,,,,河北沧州海兴；河北沧州沧县,河北,沧州,海兴,,,河北_沧州_海兴,1938-1942,,,在沧县（含今海兴部分区域）推行日伪统治，强征粮税，组织伪警察镇压抗日群众，提供情报给日军。,未知,,C,丙级,基层头目,1938-1942,,1938,1942,1
王振山,伪海兴县保安队队长,hanjian,,,,,,,河北沧州海兴,河北,沧州,海兴,,,河北_沧州_海兴,1940-1945,,,率伪军驻守海兴县城及盐区，多次袭击八路军游击队，抓捕并杀害抗日家属，参与日军“清乡”行动。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
赵德胜,伪海兴县新民会会长,hanjian,,,,,,,河北沧州海兴,河北,沧州,海兴,,,河北_沧州_海兴,1941-1945,,,负责在沦陷区推行奴化教育，组织汉奸情报网，向日军报告抗日活动，协助日军建立保甲制度。,未知,,C,丙级,基层维持会/地方自治头目,1941-1945,,1941,1945,1
高德林,伪华北治安军第一集团军司令,hanjian,,,,,,,河北沧州海兴；河北沧州,河北,沧州,海兴,,,河北_沧州_海兴,1940-1945,,,所部在沧州、海兴一带驻防，多次与日军联合围剿抗日武装，烧毁村庄，屠杀民众。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
刘芳圃,伪沧州道尹公署顾问,hanjian,,,,,,,河北沧州海兴；河北沧州,河北,沧州,海兴,,,河北_沧州_海兴,1939-1945,,,作为日方顾问参与沧州地区伪政权管理，协助日军征粮、抓夫，破坏抗日组织。,未知,,D,丁级,无明确职位或一般帮凶,1939-1945,,1939,1945,1
张子良,伪盐山（含海兴）警备大队长,hanjian,,,,,,,河北沧州海兴,河北,沧州,海兴,,,河北_沧州_海兴,1940-1945,,,长期在盐山、海兴交界处活动，率伪军袭击八路军后方机关，杀害地方干部，抢夺物资。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
李延年,伪冀东保安队沧州支队副队长,hanjian；traitors,,,,unknown,,unknown,河北沧州海兴；河北沧州,河北,沧州,海兴,,,河北_沧州_海兴,1938-1943,,参与镇压沧州、海兴一带的抗日救国会，抓捕进步学生和农民，施以酷刑。,参与镇压沧州、海兴一带的抗日救国会，抓捕进步学生和农民，施以酷刑。,未知,,C,丙级,基层头目,1938-1943,,1938,1943,2
刘佩忱,伪献县县长,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1939-1942,,,投靠日军，任伪献县县长，推行保甲制度，强征粮税，抓捕抗日军民，配合日军“扫荡”。,未知,,C,丙级,基层头目,1939-1942,,1939,1942,1
王连璧,伪献县保安联队队长,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1940-1944,,,组织汉奸武装，多次袭击县抗日政府，杀害抗日干部，参与制造多起惨案。,未知,,C,丙级,基层头目,1940-1944,,1940,1944,1
李凤山,伪献县警察局局长,hanjian,,,,,,,河北_沧州_献县,,,,,,河北_沧州_献县,1941-1945,,,效忠日寇，负责情报搜集，破坏地下党组织，逮捕并刑讯抗日志士。,未知,,B,乙级,市县厅局级,1941-1945,,1941,1945,1
赵锡三,伪沧州道尹公署顾问（献县籍）,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1939-1944,,,为日军出谋划策，参与“治安强化运动”，在献县推行奴化教育，强迫民众“归顺”。,未知,,D,丁级,无明确职位或一般帮凶,1939-1944,,1939,1944,1
孙殿英,伪新五军军长（活动于冀中，含献县）,hanjian,,,,,,,河北沧州献县,,,,,,河北_沧州_献县,1943-1945,,,原国民党将领，1943年投敌，其部队在献县一带配合日军清剿八路军，抢掠百姓。,未知,,B,乙级,市县厅局级,1943-1945,,1943,1945,1
高德林,伪冀中剿共军司令（活动范围含献县）,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1942-1945,,,率伪军多次对献县抗日根据地进行“铁壁合围”，杀害大量抗日军民。,未知,,C,丙级,基层头目,1942-1945,,1942,1945,1
张万庆,伪献县新民会会长,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1940-1945,,,宣扬“中日亲善”，组织汉奸团体，搜集抗日情报，协助日军建立维持会。,未知,,C,丙级,基层维持会/地方自治头目,1940-1945,,1940,1945,1
杨玉昆,伪献县自卫团团长,hanjian,,,,,,,河北沧州献县,河北,沧州,献县,,,河北_沧州_献县,1941-1944,,,带领自卫团为日军站岗放哨，参与“清乡”，杀害抗日家属，抢夺财物。,未知,,C,丙级,基层头目,1941-1944,,1941,1944,1
马文德,伪献县税务局局长,hanjian,,,,,,,河北_沧州_献县,,,,,,河北_沧州_献县,1939-1943,,,为日军强征苛捐杂税，盘剥百姓，资助伪军经费，民愤极大。,未知,,B,乙级,市县厅局级,1939-1943,,1939,1943,1
刘佩忱,伪盐山县县长,hanjian,,,,,,,河北沧州盐山,河北,沧州,盐山,,,河北_沧州_盐山,1938-1945,,,投靠日军，任伪盐山县长，推行保甲制度，强征粮税，配合日军扫荡抗日根据地，捕杀抗日军民。,未知,,C,丙级,基层头目,1938-1945,,1938,1945,1
张宗援,伪冀东防共自治政府保安队头目（活动于盐山一带）,hanjian,,,,,,,河北沧州盐山,河北,沧州,盐山,,,河北_沧州_盐山,1937-1939,,,原为土匪，后投靠日军，在盐山、庆云等地组织伪军，袭扰抗日武装，制造多起惨案。,未知,,D,丁级,无明确职位或一般帮凶,1937-1939,,1937,1939,1
刘景良,伪华北治安军第3集团军司令（曾驻沧州地区）,hanjian；traitors,,,,unknown,,unknown,河北沧州盐山；河北沧州,河北,沧州,盐山,,,河北_沧州_盐山,1939-1945,,率伪治安军在沧州、盐山一带配合日军“清剿”，杀害抗日干部，烧毁村庄，强抓壮丁。,率伪治安军在沧州、盐山一带配合日军“清剿”，杀害抗日干部，烧毁村庄，强抓壮丁。,未知,,C,丙级,基层头目,1939-1945,,1939,1945,2
李景林,伪沧州道尹公署顾问（盐山籍）,hanjian,,,,,,,河北沧州盐山,河北,沧州,盐山,,,河北_沧州_盐山,1940-1945,,,为日军出谋划策，参与组建伪政权，协助日军掠夺粮食和物资，镇压抗日活动。,未知,,D,丁级,无明确职位或一般帮凶,1940-1945,,1940,1945,1
王振声,伪盐山县保安联队队长,hanjian,,,,,,,河北沧州盐山,河北,沧州,盐山,,,河北_沧州_盐山,1941-1945,,,率保安队多次袭击八路军游击队，抓捕并杀害抗日家属，破坏地下交通站。,未知,,C,丙级,基层头目,1941-1945,,1941,1945,1
赵德胜,伪盐山县警察局局长,hanjian,,,,,,,河北_沧州_盐山,,,,,,河北_沧州_盐山,1939-1945,,,效忠日军，指挥伪警察搜捕抗日分子，严刑逼供，参与“治安强化运动”。,未知,,B,乙级,市县厅局级,1939-1945,,1939,1945,1
孙殿英（注：虽为军阀，但曾在沧州地区与日军合作）,伪新编第五军军长（活动范围含沧州）,hanjian；traitors,,,,unknown,,unknown,河北；河北沧州,河北,,,,,河北_沧州_盐山,1943-1945,,1943年投降日军，所部改编为伪军，在沧州、盐山一带协助日军进攻八路军，破坏根据地。,1943年投降日军，所部改编为伪军，在沧州、盐山一带协助日军进攻八路军，破坏根据地。,未知,,B,乙级,市县厅局级,1943-1945,,1943,1945,2
高德林,伪冀中剿共军司令（活动于沧州南部）,hanjian,,,,,,,河北沧州盐山；河北沧州,河北,沧州,盐山,,,河北_沧州_盐山,1942-1945,,,率伪军驻防沧州、盐山交界，多次参与日军“铁壁合围”，屠杀抗日群众，抢劫民财。,未知,,C,丙级,基层头目,1942-1945,,1942,1945,1
刘佩忱,伪肃宁县知事（县长）,hanjian,,,,,,,河北沧州肃宁,河北,沧州,肃宁,,,河北_沧州_肃宁,1939-1942,,,在肃宁推行保甲制度，强征粮食，抓捕抗日家属，破坏中共地下组织，协助日军建立据点。,未知,,C,丙级,基层头目,1939-1942,,1939,1942,1
王凤岗,伪肃宁县保安联队长,hanjian,,,,,,,河北沧州肃宁,河北,沧州,肃宁,,,河北_沧州_肃宁,1940-1945,,,率伪军多次突袭肃宁抗日根据地，杀害区村干部，制造“付家佐惨案”，后随日军投降。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
李景林,伪冀中道尹（驻沧州）,hanjian,,,,,,,河北沧州肃宁,河北,沧州,肃宁,,,河北_沧州_肃宁,1941-1944,,,管辖包括肃宁在内的冀中各县伪政权，推行“治安强化运动”，组织伪军配合日军大扫荡。,未知,,D,丁级,无明确职位或一般帮凶,1941-1944,,1941,1944,1
张万庆,伪沧州特别市警察局长,hanjian,,,,,,,河北沧州,,,,,,河北_沧州_肃宁,1942-1945,,,在沧州及肃宁边界地区设立特务网，逮捕抗日志士，刑讯逼供，破坏地下交通线。,未知,,B,乙级,市县厅局级,1942-1945,,1942,1945,1
赵锡田,伪华北政务委员会沧州办事处主任,hanjian,,,,,,,河北沧州肃宁；河北沧州,河北,沧州,肃宁,,,河北_沧州_肃宁,1943-1945,,,负责沧州地区伪政权与日军联络，调拨物资支援日军扫荡，参与“肃宁大逮捕”行动。,未知,,C,丙级,基层头目,1943-1945,,1943,1945,1
孙殿英,伪新编第5军军长（活动于冀南冀中边缘）,hanjian,,,,,,,河北沧州,,,,,,河北_沧州_肃宁,1943-1945,,,原国民党军阀，投敌后其部队在沧州西部及肃宁周边袭扰抗日武装，掠夺民财。,未知,,B,乙级,市县厅局级,1943-1945,,1943,1945,1
张岚峰,伪第1军军长（豫皖鲁冀边区）,hanjian,,,,,,,河北沧州肃宁,,,,,,河北_沧州_肃宁,1944-1945,,,所部曾北调至冀中，参与对肃宁、河间一带的“铁壁合围”，烧杀抢掠。,未知,,B,乙级,市县厅局级,1944-1945,,1944,1945,1
吴赞周,伪河北省长（省会保定，管辖沧州肃宁）,hanjian,,,,,,,河北沧州肃宁,,,,,,河北_沧州_肃宁,1939-1943,,,作为伪省最高行政长官，签发多项针对冀中抗日根据地的“清乡”命令，支持肃宁伪政权扩充武装。,未知,,A,甲级,省部级/大军区级要员,1939-1943,,1939,1943,1
荣臻,伪华北治安军总司令,hanjian,,,,,,,河北沧州肃宁,河北,沧州,肃宁,,,河北_沧州_肃宁,1940-1945,,,统一指挥华北伪军，多次调集重兵对肃宁所在的冀中军区进行大规模扫荡，制造无人区。,未知,,C,丙级,基层头目,1940-1945,,1940,1945,1
王振纲,伪运河区维持会会长,hanjian,,,,,,,河北沧州运河,河北,沧州,运河,,,河北_沧州_运河,1937-1943,,,在运河沿岸组织维持会，为日军征粮派夫，出卖抗日情报，导致多名游击队员被捕牺牲。,未知,,C,丙级,基层维持会/地方自治头目,1937-1943,,1937,1943,1
赵德胜,伪泊镇警备队队长,hanjian,,,,,,,河北沧州运河,河北,沧州,运河,,,河北_沧州_运河,1939-1945,,,盘踞泊镇，率伪警备队多次袭击运河交通线上的抗日运输队，抢劫物资，杀害船工。,未知,,C,丙级,基层头目,1939-1945,,1939,1945,1
孙殿英,伪冀察战区挺进军司令（后投敌）,hanjian,,,,,,,河北沧州运河；河北沧州；河北石家庄,河北,沧州,运河,,,河北_沧州_运河；河北_石家庄_石家庄循环化工园,1943-1945,,,原军阀，1943年投敌，在沧州运河一带收编散兵游勇，配合日军封锁抗日根据地，参与“铁壁合围”行动。；原国民党将领，1943年投敌后，在石家庄周边收编伪军，配合日军进攻抗日根据地。,未知,,C,丙级,基层头目,1943-1945,,1943,1945,2
高德林,伪沧州水上警察局局长,hanjian,,,,,,,河北沧州运河,,,,,,河北_沧州_运河,1940-1945,,,控制运河航运，设立关卡盘查，勒索船户，为日军运送军需，并逮捕水上交通员。,未知,,B,乙级,市县厅局级,1940-1945,,1940,1945,1
马金标,伪青县新民会会长,hanjian；traitors,,,,unknown,,unknown,河北沧州运河,河北,沧州,运河,,,河北_沧州_运河,1938-1945,,在青县运河段推行奴化教育，组织汉奸情报网，破坏抗日群众组织，协助日军强征劳工。,在青县运河段推行奴化教育，组织汉奸情报网，破坏抗日群众组织，协助日军强征劳工。,未知,,C,丙级,基层维持会/地方自治头目,1938-1945,,1938,1945,2
周文彬,伪献县警备团团长,hanjian,,,,,,,河北沧州运河；天津河西,河北,沧州,运河,,,河北_沧州_运河,1941-1945,,,率伪警备团在运河西岸频繁扫荡，烧毁村庄，杀害抗日家属，抢夺牲畜粮食。,未知,,C,丙级,基层头目,1941-1945,,1941,1945,1
