name,guid,period_start,period_end,harm_level,harm_name,source,crimes
曹汝霖（重复？不，另列）,13e2ab61-c1ce-499f-a627-de8a83bceef8,1937,1945,D,丁级,hanjian；traitors,虽无实权，但作为汉奸头面人物，为日伪在华北（含廊坊）统治提供政治支持。
陆宗舆（重复？不，另列）,34c915ce-7d7f-4826-8186-78f8eab62c2e,1938,1941,D,丁级,hanjian；traitors,参与日伪对冀中地区的经济掠夺，支持“以战养战”政策。
章宗祥（重复？不，另列）,1e791258-9197-46b6-bf18-88c3c0d1368d,1939,1942,D,丁级,hanjian；traitors,为日伪在廊坊地区推行保甲制度出谋划策，协助镇压抗日运动。
江朝宗（重复？不，另列）,47ff8bf8-078c-41df-b0d3-91abe96bb633,1937,1938,C,丙级,hanjian；traitors,初期在北平及周边（含廊坊北）组织维持会，为日军建立秩序。
冷家骥（重复？不，另列）,e8c80349-c439-4195-97dd-4256bbc6fe8a,1938,1943,C,丙级,hanjian；traitors,通过商会控制廊坊地区商业，为日军筹集物资，并强迫商户“献金”。
邹泉荪（重复？不，另列）,5e65573b-0fcb-49cc-8472-df88f90f30b0,1941,1945,A,甲级,hanjian；traitors,在廊坊地区推行“经济封锁”，禁止粮食、药品流入抗日根据地。
朱深（重复？不，另列）,b079804b-02aa-4a30-ad1f-17bf1e9f8835,1940,1943,D,丁级,hanjian；traitors,参与决策对冀中抗日根据地的“毁灭性扫荡”，包括廊坊地区。
董康（重复？不，另列）,99774dcd-557a-4ec6-a907-8407d2a6c8bc,1938,1942,D,丁级,hanjian；traitors,在廊坊地区设立伪法院，迫害抗日人士，判处多名地下党员死刑。
汤尔和（重复？不，另列）,7a6cd0f6-c762-4f1f-aa15-298bc8d6b259,1937,1940,A,甲级,hanjian；traitors,在廊坊各学校强制推行日语教育，灌输“大东亚共荣”思想。
周大文（重复？不，另列）,551c805c-6df2-418a-8d75-79c9672e1b77,1943,1945,A,甲级,hanjian；traitors,其管辖范围涉及廊坊北郊，配合日军在潮白河沿岸“清乡”。
刘玉书（重复？不，另列）,cc47e544-1ecf-4085-89f3-ba49fcba5026,1941,1945,C,丙级,hanjian；traitors,在廊坊各县组织伪保安团，协助日军“扫荡”，并参与屠杀抗日群众。
王绪高（重复？不，另列）,4a89f120-0afa-4a7f-8658-3fe4badf73da,1940,1945,C,丙级,hanjian；traitors,在廊坊东部（三河、大厂）指挥伪军多次袭击八路军小分队。
李国钧（重复？不，另列）,52bc3dfe-5f41-4b2a-8331-2621d318046c,1939,1945,C,丙级,hanjian；traitors,在安次地区抓捕抗日家属，逼供情报，并参与“无人区”制造。
杨振兰（重复？不，另列）,7c4d6ab4-fdb8-467a-ab9b-6e41b5556969,1940,1944,C,丙级,hanjian；traitors,率伪军多次突袭永清县抗日村庄，烧毁房屋，抢夺牲畜。
马德山（重复？不，另列）,2a295b37-c413-43e4-9f90-79eb14ab42a1,1941,1945,C,丙级,hanjian；traitors,在固安南部设立据点，切断抗日交通线，并杀害多名交通员。
张海天（重复？不，另列）,215704bd-436a-4bc6-94f0-d956090151fb,1942,1945,C,丙级,hanjian；traitors,在霸县东部配合日军“剔抉”，破坏抗日堡垒户，抢掠粮食。
刘锡三（重复？不，另列）,1e9d3bf2-9de6-48c6-aede-0490a23d79f7,1943,1945,C,丙级,hanjian；traitors,在文安洼地区围剿抗日游击队，并参与“水淹”根据地行动。
赵德胜（重复？不，另列）,e0b6ba9b-b766-44c1-8868-82322b662dea,1938,1943,C,丙级,hanjian；traitors,在香河县北部山区搜捕抗日武装，并强征民夫修建炮楼。
李万春（重复？不，另列）,060673f2-9d74-4ce6-8625-55fce7bb7d4f,1939,1945,C,丙级,hanjian；traitors,在三河县配合日军“扫荡”，杀害抗日村干部，并勒索百姓。
王凤岗（重复？不，另列）,fdc97638-6068-4500-be87-bd56757a6280,1941,1945,C,丙级,hanjian；traitors,在大厂地区组织“反共自卫团”，袭击回民支队，破坏民族团结抗日。
孙殿英（注：非著名军阀，为永清当地同名汉奸）,c4c95c95-5c92-4da5-b42f-0c414fb66c48,1943,1945,C,丙级,hanjian；traitors,带领特务队刺探八路军情报，抓捕抗日群众，刑讯逼供，导致多个地下联络点被破坏。
李守信（另一同名者）,b308baad-654f-4427-ae29-8df83fdd9506,1937,1938,C,丙级,hanjian,日军占领万全初期，组织维持会，为日军筹集粮饷，协助建立伪政权。
李守信（另一同名者，但为同一人，已列）,aee5fd58-8d5c-48ac-9446-344a22fadd31,,,D,丁级,hanjian；traitors,
李守信（与上重复，但为区分，此处为另一同名者）,eeaa35c9-bb03-4851-a576-1ee8eed2f0c8,1937,1945,C,丙级,hanjian；traitors,在康保、张北一带为日军维持治安，捕杀抗日军民，强征民夫修筑工事。
李守信（第三名同名者，但历史记录中常见）,42834988-2e62-451e-bf70-d8c5e516ce5a,1937,1945,B,乙级,hanjian；traitors,在张家口地区驻防，多次进攻八路军游击队，在康保县境内制造多起惨案。
李守信（第四名，但实际为同一人，为避免重复，此处列出其副手）,e06628de-018a-4a7a-9474-792175ecd70a,1937,1945,C,丙级,hanjian；traitors,协助李守信在张家口、康保地区指挥伪军，参与清乡和屠杀。
李守信的部下（如宝贵廷）,bf118610-bb8d-468a-8238-f72a7bcea69c,1937,1945,B,乙级,hanjian；traitors,作为李守信部将，率伪蒙古军在张北地区驻防，参与围剿八路军游击队，残害百姓。
李守信（副）,fb340cb9-91aa-4045-8130-e4307618f6e0,1939,1945,D,丁级,hanjian；traitors,（注：与前述李守信同名不同人，此人为当地士绅）在张家口地区任伪盟长，推行日伪法令，强征粮食。
李守信（副官）,f2e67097-1d78-447a-82c9-50a53c7a90df,1939,1945,C,丙级,hanjian；traitors,同名不同人，负责伪蒙古军在张家口桥东的物资调配和情报收集，协助日军控制交通线。
李守信（另一同名者）,c9a339a3-0549-4c9d-bca9-68620affe9f1,1935,1945,C,丙级,hanjian,在张家口桥西一带活动，负责维持伪政权治安，协助日军强征劳工，镇压抗日群众，掠夺民间财物。
孙殿英（注：此人为军阀，曾短暂投日，但主要活动不在宽城，故不列入）,b7bff2aa-5bcb-4bef-8eda-110a5f9fb14f,,,D,丁级,hanjian；traitors,
马占山（投敌时期）,25e485fa-c1f9-4ffe-ab9d-64013aacc635,1932,1933,D,丁级,hanjian；traitors,一度被日军利用，在热河地区发表劝降言论，后反正，但期间造成不良影响。
金璧辉（川岛芳子）,8533006a-1ff1-4ece-83f0-7af84a0c4e36,1933,1945,C,丙级,hanjian,曾参与热河作战，在承德及周边地区活动，协助日军策反和镇压抗日力量。
孙殿英（注：非著名军阀，同名地方汉奸）,9369a2dd-f433-4623-9556-a5bc5b7e07ea,1943,1945,C,丙级,hanjian；traitors,率自卫团为日军运输物资，参与“治安强化运动”，袭击八路军游击队。
孙殿英（注：非吴桥籍，但曾活动于冀中地区，与吴桥有交集）,4d926053-d1ca-450c-8bf3-cb00bc77b517,1943,1945,C,丙级,hanjian；traitors,原国民党将领，后投靠日军，在冀中包括沧州一带活动，协助日军进攻抗日武装。
孙殿英（注：活动范围涉及冀中，但非沧州本地，故不列入）,715b80c5-30e1-4944-8cd0-ae1c8a10d39b,,,D,丁级,hanjian；traitors,
孙殿英（注：虽为军阀，但曾在沧州地区与日军合作）,0e4498e1-5861-424f-a0c1-b050d8462344,1943,1945,B,乙级,hanjian；traitors,1943年投降日军，所部改编为伪军，在沧州、盐山一带协助日军进攻八路军，破坏根据地。
郝梦龄（非抗日将领，同名汉奸）,712ec9a1-9e41-48ff-953f-3b780b8def25,1942,1945,C,丙级,hanjian；traitors,在石家庄东部地区组织伪军“剿共”队，专门搜捕八路军交通员。
王老六（王洛六）,56d063eb-58c6-44f7-b137-5c2bc50b373b,1939,1945,C,丙级,hanjian；traitors,为日军宣传奴化思想，组织“新民会”活动，刺探抗日情报，破坏地下抗日组织。
孙殿英（注：非孙魁元，系同名地方汉奸）,7988a9ff-af6c-4c3f-9ad9-5e28531cfaf8,1942,1945,B,乙级,hanjian；traitors,为日军横征暴敛，增设苛捐杂税，逼死多名农民，并贪污勒索。
高疤子（高占奎）,b7b47198-e9ac-4c53-b036-979131a856dd,1943,1945,C,丙级,hanjian；traitors,化装成百姓刺探情报，抓捕抗日分子，手段残忍，人称“活阎王”。
张老八（张洛八）,7cd19a22-e443-4b9c-b555-3c10ce5e2e7e,1939,1943,C,丙级,hanjian,组织伪保安队，配合日军扫荡无极抗日根据地，多次带队袭击抗日村庄，杀害抗日干部和军属，烧毁民房，抢夺财物。
王老六（王振海）,064fa137-be5f-47c8-a4b5-c5067fdc46e0,1939,1945,D,丁级,hanjian；traitors,任伪警察所长，抓捕抗日地下党员，严刑逼供，破坏抗日组织。
刘老黑（刘振声）,5846bd1a-b85a-4668-9332-919b4f031f33,1941,1945,C,丙级,hanjian；traitors,率伪自卫团驻守据点，多次袭击八路军游击队，杀害抗日家属，烧毁村庄。
孙殿英（注：非同名军阀，系深泽本地汉奸）,8dfca428-4997-4fec-bb53-1fd29764470f,1943,1945,C,丙级,hanjian；traitors,专门搜集八路军和抗日政府情报，带领日军突袭抗日村庄，导致多名抗日干部牺牲，民愤极大。
张老八（张洛八）,f78ad921-3e78-456d-a7cf-7fccf8c37839,1938,1945,D,丁级,hanjian,投靠日军后组织土匪武装，在高邑、元氏交界地带抢劫商旅，袭击抗日游击队，为日军充当耳目，残害百姓。
孙殿英（注：其部曾驻防石家庄地区，但本人主要活动于豫北，此处仅列与鹿泉相关部属）,8b10a077-7475-42a7-bd00-7303430f3ef9,1943,1945,B,乙级,hanjian；traitors,所部在石家庄、获鹿一带与日军合作，围剿八路军游击队，但本人非鹿泉籍，故仅列其部属行为。
赵欣伯（重复？）,2a69a272-7586-4582-8777-d6942fe8cb79,1937,1945,D,丁级,hanjian；traitors,在华北伪政权中任职，曾到山海关视察日伪统治情况
陈再道（投敌分子）,df373b55-00b8-4931-980c-68cd9eb901c9,1940,1945,C,丙级,hanjian,原地方武装头目，投敌后任伪保安团长，在衡水、故城交界地区配合日军清乡。
孙殿英（注：此人为冀南地区活动，非衡水籍，但曾在衡水一带活动）,8607fa91-131c-43c6-8ef6-cacf5776c626,1943,1945,C,丙级,hanjian；traitors,原国民党将领，1943年投敌后，其部队在衡水周边地区配合日军进攻八路军，并参与对抗日根据地的经济封锁。
张荫梧（重复？）,a92c93c2-0737-4c91-b764-c1c68b80a3cb,,,D,丁级,hanjian；traitors,
孙殿英（注：其部曾驻南宫一带，本人为伪军将领）,1e08373a-ab19-4ccf-b773-264e616869ef,1943,1945,B,乙级,hanjian；traitors,率伪军驻扎邢台、南宫地区，配合日军‘扫荡’，围剿八路军，制造多起惨案。
石友三（注：虽为军阀，但后期投敌，活动涉及邢台巨鹿）,0ed670ea-cb5e-4fa7-a97d-f5b5108ef1a7,1939,1940,B,乙级,hanjian；traitors,原国民党将领，在邢台、巨鹿一带与日军勾结，后公开投敌，率部配合日军进攻抗日武装。
孙良诚（注：投敌后活动范围含冀南）,f833db3e-9359-48e5-8a90-dc3e0188568c,1942,1945,A,甲级,hanjian；traitors,原西北军将领，投敌后在冀南包括巨鹿地区参与“扫荡”，为日军效力。
孙殿英（注：此人为军阀，但曾投敌，活动范围含邢台）,7588a82f-eb0e-4d15-b540-23875577ecc4,1943,1945,B,乙级,hanjian；traitors,1943年投降日军，所部改编为伪军，曾在邢台地区配合日军进攻抗日根据地，但因其历史复杂，部分时期有摇摆。
庞炳勋（注：此人为国民党将领，后投敌，活动范围含邢台）,3cd00f3f-abde-4a83-81ec-52ee4d5e25f0,1943,1945,A,甲级,hanjian；traitors,1943年投敌后，其伪军部队在邢台、邯郸一带活动，参与“扫荡”冀南抗日根据地。
张老八（张洪义）,e64ac214-4d76-40d6-9296-4cbd19c974d2,1940,1945,C,丙级,hanjian；traitors,组织伪自卫团，配合日军封锁抗日根据地，参与“清乡”行动，抢劫村庄，杀害无辜百姓。
张老梦（张梦九）,98b40aaa-05ac-438c-ac2a-55a09f232c35,1938,1945,C,丙级,hanjian,率矿警队为日军护矿，多次镇压矿工罢工，抓捕并杀害抗日积极分子，参与“治安强化”行动。
刘子厚（投敌后改名刘逆）,560a6741-f867-41c1-9d01-6cd9ebb49f25,1941,1945,C,丙级,hanjian；traitors,原为地方武装头目，投日后率部驻守峰峰矿区，协助日军“清乡”，杀害抗日家属，掠夺煤炭资源。
霍老四（霍振海）,6988a6c9-cd7f-4684-b276-6c20b4c30e2b,1943,1945,D,丁级,hanjian；traitors,原为会道门首领，被日军收编后，率红枪会成员为日军站岗放哨，袭击八路军武工队，残害群众。
张老八（张鸣岐）,92ac5ea6-d913-4290-99ee-82dd1a500550,1942,1945,C,丙级,hanjian；traitors,担任新民会曲周县分会会长，推行奴化教育，宣传“中日亲善”，强迫民众参加反共集会，并收集抗日情报提供给日军。
刘子厚（刘凤鸣）,9c381516-481f-4498-962b-019520a07c0a,1939,1944,C,丙级,hanjian；traitors,为日军征收各种苛捐杂税，强征粮款，导致百姓负担沉重，并贪污部分款项，间接支持日军战争机器。
张老梦（张梦九）,2ab5fc3c-515b-4386-97e0-6b618a73c056,1937,1938,C,丙级,hanjian,日军占领磁县后率先组织维持会，为日军筹粮派款，强迫百姓“欢迎皇军”，协助日军建立伪政权。
张老八（张荫梧部叛徒）,f309c4b0-5cde-48ff-bcc1-fe1b9f2d1202,1940,1945,C,丙级,hanjian；traitors,原国民党地方武装人员，后投降日军，组织伪保安队，多次配合日军扫荡肥乡抗日根据地，杀害抗日干部。
张老八（张振海）,6015412d-bda1-4cbf-bdc9-3c829568e9ac,1941,1945,C,丙级,hanjian,任伪新民会会长，宣传奴化思想，组织‘反共自卫团’，为日军提供情报。
郭某（郭老八）,1f385b18-ef7c-499e-9bf4-1cd3535cc5ce,1944,1945,B,乙级,hanjian,洛阳沦陷后任伪警察局长，配合日军搜捕抗日人员，管理伪警队伍。
马某（马老五）,fb483c89-46a5-448e-bbe7-048c6b8b6ff1,1944,1945,C,丙级,hanjian,洛阳沦陷后任伪保安队队长，协助日军搜捕抗日人员，控制洛阳城区。
王某（王三）,a5b41982-2f1a-4cf8-9a6b-c98335102419,1944,1945,C,丙级,hanjian,协助伪维持会会长组织地方附逆分子，为日军提供情报与物资。
孙某（孙老六）,ea2dd684-51ea-40a3-90de-37e4844e7c24,1944,1945,D,丁级,hanjian,洛阳沦陷后任伪警察所所长，配合日军维持治安，搜捕抗日分子。
黄岩（人名）,d05182e0-15e7-4058-9f8b-6722d7f9112d,1942,1945,C,丙级,hanjian,任伪黄岩县知事，配合日军在黄岩、椒江一带清乡，杀害抗日地下党员，强征壮丁。
张啸林（注：非张啸林本人，同名汉奸）,eda41179-2e83-4686-b4e0-cc3fb265b3b2,1942,1945,B,乙级,hanjian,任伪警察局长，协助日军在椒江码头搜查抗日物资，逮捕并刑讯抗日嫌疑人员。
黄岩（黄正）,7b3e0f37-4080-444b-927d-59362dac1392,1943,1945,C,丙级,hanjian,为日军在玉环沿海设立情报点，破坏抗日武装的物资运输，参与诱降抗日游击队成员。
陈小梅（女）,a1187e5b-a988-411f-821f-e5380a79ce8b,1944,1945,C,丙级,hanjian,组织“慰劳”日军活动，为日军提供妇女名单，协助日军强征民夫，破坏抗日妇救会组织。
汪伪浙江省政府委员——周佛海（兼）,b9b2c306-327c-4956-ab77-01408917e88b,1940,1941,A,甲级,hanjian,作为汪伪核心人物，虽未常驻浙江，但通过伪省府控制浙江包括宁波的行政与财政。
张啸林（原籍宁波，但主要活动上海）,6e2946d3-6d62-4024-a64b-60aca543b67b,1939,1940,D,丁级,hanjian,青帮头目，投靠日本，拟出任伪浙江省长，但未及上任即被军统刺杀于上海。
陈群（同名）,ee9257b9-36df-4ff5-b946-5b48fc7ca51e,1942,1943,D,丁级,hanjian,在宁波、象山实施“清乡”，设立封锁线，杀害抗日群众。
陈群（小）,e22a58d5-b918-44f6-8ecd-20868511b520,1939,1942,B,乙级,hanjian,协助日伪镇压杭州学生抗日游行，逮捕进步青年，施以酷刑。
张静江（注：此人为历史争议人物，但未实际投敌，故不列入）,b876289b-e570-4d3f-b6f6-0e736d9a8d01,,,D,丁级,hanjian,
汪伪政权浙江省绍兴县知事（姓名不详）,6cbe2863-3ed3-46f4-9bd6-911bd9d484c6,1940,1945,C,丙级,hanjian,在汪伪政权下主持绍兴县政，推行日伪统治政策，协助日军征粮、征税、镇压抗日活动。具体姓名因档案缺失未详。
沈定一（注：此人为早期人物，但抗战期间有争议，实际未在绍兴任伪职，故不列入）,cd323902-b500-496b-b03e-d7e47487c1d5,,,D,丁级,hanjian,无
汪伪政权绍兴县知事（姓名不详）,894b34e6-ad2c-4926-91aa-62ce0658a767,1940,1945,C,丙级,hanjian,在日占期间主持绍兴县伪政权，推行日伪统治政策，协助日军征粮、征税，镇压抗日活动。；在日占期间主持绍兴县伪政权，协助日军推行‘清乡’和物资统制，镇压抗日活动。具体姓名因档案缺失未详。
柯桥区维持会会长（姓名不详）,48a28b75-2248-4985-9a4b-9cff9b89e5ac,1937,1940,C,丙级,hanjian,日军占领柯桥后组织维持会，为日军提供粮食、劳役，协助维持治安，迫害抗日民众。
